county,rep_unit,total,rep,dem,year,office
GRANT,TOWN OF PARIS WARDS 1-2,360,232,125,2022,governor
GRANT,TOWN OF PATCH GROVE WARD 1,122,63,54,2022,governor
GRANT,"TOWN OF PLATTEVILLE WARDS 1,2",744,346,390,2022,governor
GRANT,TOWN OF POTOSI WARDS 1-2,407,252,152,2022,governor
GRANT,TOWN OF SMELSER WARDS 1-2,417,238,177,2022,governor
GRANT,"TOWN OF SOUTH LANCASTER WARDS 1,2",322,197,117,2022,governor
GRANT,TOWN OF WATERLOO WARD 1,267,182,82,2022,governor
GRANT,TOWN OF WATTERSTOWN WARDS 1-2,168,105,62,2022,governor
GRANT,TOWN OF WINGVILLE WARD 1,154,77,75,2022,governor
GRANT,TOWN OF WOODMAN WARD 1,81,55,25,2022,governor
GRANT,TOWN OF WYALUSING WARD 1,175,99,74,2022,governor
GRANT,VILLAGE OF BAGLEY WARD 1,155,82,70,2022,governor
GRANT,VILLAGE OF BLOOMINGTON WARD 1,292,174,112,2022,governor
GRANT,VILLAGE OF BLUE RIVER WARD 1,167,85,80,2022,governor
GRANT,VILLAGE OF CASSVILLE WARDS 1-2,366,204,157,2022,governor
GRANT,VILLAGE OF DICKEYVILLE WARDS 1-2,478,267,203,2022,governor
GRANT,VILLAGE OF HAZEL GREEN WARDS 1-2,454,229,219,2022,governor
GRANT,VILLAGE OF LIVINGSTON WARD 1,276,132,139,2022,governor
GRANT,VILLAGE OF MONTFORT WARD 1,232,110,120,2022,governor
GRANT,VILLAGE OF MOUNT HOPE WARD 1,65,33,29,2022,governor
GRANT,VILLAGE OF MUSCODA WARDS 1-2,433,215,207,2022,governor
GRANT,VILLAGE OF PATCH GROVE WARD 1,60,33,26,2022,governor
GRANT,VILLAGE OF POTOSI WARD 1,296,186,106,2022,governor
GRANT,VILLAGE OF TENNYSON WARD 1,150,93,55,2022,governor
GRANT,VILLAGE OF WOODMAN WARD 1,35,20,13,2022,governor
GRANT,CITY OF BOSCOBEL WARDS 1-8,1020,480,526,2022,governor
GRANT,CITY OF CUBA CITY WARDS 1-4,795,339,439,2022,governor
GRANT,CITY OF FENNIMORE WARDS 1-4,927,471,448,2022,governor
GRANT,CITY OF LANCASTER WARDS 1-6,1503,804,683,2022,governor
GRANT,CITY OF PLATTEVILLE WARDS 1-2,1083,397,684,2022,governor
GRANT,CITY OF PLATTEVILLE WARDS 3-4,1153,433,701,2022,governor
GRANT,CITY OF PLATTEVILLE WARDS 5-6,726,287,424,2022,governor
GRANT,CITY OF PLATTEVILLE WARDS 7-9,847,318,520,2022,governor
GREEN,TOWN OF ADAMS WARD 1,283,128,152,2022,governor
GREEN,TOWN OF ALBANY WARDS 1-2,616,293,319,2022,governor
GREEN,TOWN OF BROOKLYN WARDS 1-3,702,296,403,2022,governor
GREEN,TOWN OF CADIZ WARD 1,411,241,164,2022,governor
GREEN,TOWN OF CLARNO WARDS 1-2,605,360,237,2022,governor
GREEN,TOWN OF DECATUR WARDS 1-4,878,449,418,2022,governor
GREEN,"TOWN OF EXETER WARDS 1,2,3",1185,436,727,2022,governor
GREEN,TOWN OF JEFFERSON WARDS 1-2,565,346,209,2022,governor
GREEN,TOWN OF JORDAN WARDS 1-2,307,155,149,2022,governor
GREEN,TOWN OF MONROE WARDS 1-2,657,358,287,2022,governor
GREEN,TOWN OF MOUNT PLEASANT WARDS 1-3,364,167,192,2022,governor
GREEN,TOWN OF NEW GLARUS WARDS 1-2,836,345,486,2022,governor
GREEN,TOWN OF SPRING GROVE WARD 1,439,278,150,2022,governor
GREEN,TOWN OF SYLVESTER WARDS 1-2,585,330,247,2022,governor
GREEN,TOWN OF WASHINGTON WARD 1,435,208,220,2022,governor
GREEN,TOWN OF YORK WARDS 1-2,601,236,358,2022,governor
GREEN,VILLAGE OF ALBANY WARDS 1-2,402,148,245,2022,governor
GREEN,VILLAGE OF BELLEVILLE WARD 3,279,84,192,2022,governor
GREEN,VILLAGE OF BROOKLYN WARD 2,196,58,136,2022,governor
GREEN,VILLAGE OF BROWNTOWN WARD 1,100,58,40,2022,governor
GREEN,VILLAGE OF MONTICELLO WARDS 1-2,506,185,318,2022,governor
GREEN,VILLAGE OF NEW GLARUS WARDS 1-4,1142,307,824,2022,governor
GREEN,CITY OF BRODHEAD WARDS 1-6,1116,489,598,2022,governor
GREEN,CITY OF MONROE WARDS 1-9,4322,1726,2532,2022,governor
GREEN,CITY OF MONROE WARD 10,0,0,0,2022,governor
GREEN LAKE,TOWN OF BERLIN WARDS 1-3,637,481,152,2022,governor
GREEN LAKE,TOWN OF BROOKLYN WARDS 1-3,1177,734,431,2022,governor
GREEN LAKE,TOWN OF GREEN LAKE WARDS 1-2,726,535,186,2022,governor
GREEN LAKE,TOWN OF KINGSTON WARDS 1-2,261,197,63,2022,governor
GREEN LAKE,TOWN OF MACKFORD WARD 1,261,218,43,2022,governor
GREEN LAKE,TOWN OF MANCHESTER WARD 1,350,262,85,2022,governor
GREEN LAKE,TOWN OF MARQUETTE WARD 1,265,190,70,2022,governor
GREEN LAKE,"TOWN OF PRINCETON WARDS 1,2,3",895,594,296,2022,governor
GREEN LAKE,TOWN OF ST. MARIE WARD 1,208,153,52,2022,governor
GREEN LAKE,TOWN OF SENECA WARD 1,192,141,47,2022,governor
GREEN LAKE,VILLAGE OF KINGSTON WARD 1,160,110,47,2022,governor
GREEN LAKE,VILLAGE OF MARQUETTE WARD 1,106,76,30,2022,governor
GREEN LAKE,CITY OF BERLIN WARDS 1-6,1836,1109,699,2022,governor
GREEN LAKE,CITY OF GREEN LAKE WARDS 1-4,527,306,210,2022,governor
GREEN LAKE,CITY OF MARKESAN WARDS 1-3,578,414,155,2022,governor
GREEN LAKE,CITY OF PRINCETON WARDS 1-4,535,344,180,2022,governor
IOWA,TOWN OF ARENA WARDS 1-3,780,317,458,2022,governor
IOWA,TOWN OF BRIGHAM WARDS 1-2,647,228,414,2022,governor
IOWA,TOWN OF CLYDE WARD 1,192,78,113,2022,governor
IOWA,"TOWN OF DODGEVILLE WARDS 1,2,3",919,358,554,2022,governor
IOWA,TOWN OF EDEN WARD 1,201,103,98,2022,governor
IOWA,TOWN OF HIGHLAND WARDS 1-4,375,191,180,2022,governor
IOWA,"TOWN OF LINDEN WARDS 1,2",356,203,147,2022,governor
IOWA,TOWN OF MIFFLIN WARD 1,248,140,106,2022,governor
IOWA,TOWN OF MINERAL POINT WARDS 1-3,512,268,242,2022,governor
IOWA,TOWN OF MOSCOW WARD 1,338,152,185,2022,governor
IOWA,TOWN OF PULASKI WARD 1,157,89,67,2022,governor
IOWA,TOWN OF RIDGEWAY WARDS 1-2,348,121,221,2022,governor
IOWA,TOWN OF WALDWICK WARDS 1-3,244,115,129,2022,governor
IOWA,TOWN OF WYOMING WARD 1,245,83,158,2022,governor
IOWA,VILLAGE OF ARENA WARD 1,380,172,205,2022,governor
IOWA,VILLAGE OF AVOCA WARD 1,194,98,91,2022,governor
IOWA,VILLAGE OF BARNEVELD WARDS 1-2,622,259,358,2022,governor
IOWA,VILLAGE OF BLANCHARDVILLE WARD 2,102,39,62,2022,governor
IOWA,VILLAGE OF COBB WARD 1,221,86,132,2022,governor
IOWA,VILLAGE OF HIGHLAND WARD 1,366,173,188,2022,governor
IOWA,VILLAGE OF HOLLANDALE WARD 1,123,37,85,2022,governor
IOWA,VILLAGE OF LINDEN WARD 1,180,76,102,2022,governor
IOWA,VILLAGE OF LIVINGSTON WARD 2,2,2,0,2022,governor
IOWA,VILLAGE OF MONTFORT WARD 2,50,19,30,2022,governor
IOWA,VILLAGE OF MUSCODA WARD 3,9,5,4,2022,governor
IOWA,VILLAGE OF REWEY WARD 1,98,41,55,2022,governor
IOWA,VILLAGE OF RIDGEWAY WARD 1,307,124,176,2022,governor
IOWA,CITY OF DODGEVILLE WARDS 1-10,2193,741,1417,2022,governor
IOWA,CITY OF MINERAL POINT WARDS 1-6,1269,399,860,2022,governor
IRON,TOWN OF ANDERSON WARD 1,38,18,19,2022,governor
IRON,TOWN OF CAREY WARD 1,89,64,25,2022,governor
IRON,TOWN OF GURNEY WARD 1,92,51,39,2022,governor
IRON,TOWN OF KIMBALL WARD 1,283,167,111,2022,governor
IRON,TOWN OF KNIGHT WARD 1,107,64,39,2022,governor
IRON,TOWN OF MERCER WARDS 1-4,985,624,348,2022,governor
IRON,TOWN OF OMA WARD 1,228,140,86,2022,governor
IRON,TOWN OF PENCE WARD 1,95,55,40,2022,governor
IRON,TOWN OF SAXON WARD 1,191,124,61,2022,governor
IRON,TOWN OF SHERMAN WARD 1,202,128,74,2022,governor
IRON,CITY OF HURLEY WARD 1,173,103,70,2022,governor
IRON,CITY OF HURLEY WARD 2,164,88,75,2022,governor
IRON,CITY OF HURLEY WARD 3,95,47,47,2022,governor
IRON,CITY OF HURLEY WARD 4,154,95,58,2022,governor
IRON,CITY OF MONTREAL WARDS 1-2,364,196,167,2022,governor
JACKSON,TOWN OF ADAMS WARDS 1-3,713,408,299,2022,governor
JACKSON,TOWN OF ALBION WARDS 1-4,569,319,245,2022,governor
JACKSON,"TOWN OF ALMA WARDS 1,4-5",116,79,37,2022,governor
JACKSON,TOWN OF ALMA WARDS 2-3,305,192,113,2022,governor
JACKSON,TOWN OF BEAR BLUFF WARD 1,76,66,8,2022,governor
JACKSON,TOWN OF BROCKWAY WARDS 1-6,676,271,394,2022,governor
JACKSON,TOWN OF CITY POINT WARD 1,98,58,40,2022,governor
JACKSON,TOWN OF CLEVELAND WARD 1,216,148,64,2022,governor
JACKSON,TOWN OF CURRAN WARD 1,145,79,65,2022,governor
JACKSON,TOWN OF FRANKLIN WARD 1,138,69,63,2022,governor
JACKSON,TOWN OF GARDEN VALLEY WARD 1,201,140,59,2022,governor
JACKSON,TOWN OF GARFIELD WARDS 1-2,320,205,108,2022,governor
JACKSON,TOWN OF HIXTON WARDS 1-2,270,172,96,2022,governor
JACKSON,TOWN OF IRVING WARDS 1-3,319,182,130,2022,governor
JACKSON,TOWN OF KNAPP WARD 1,161,108,47,2022,governor
JACKSON,TOWN OF KOMENSKY WARD 1,131,27,101,2022,governor
JACKSON,TOWN OF MANCHESTER WARD 1,359,230,124,2022,governor
JACKSON,TOWN OF MELROSE WARD 1,191,123,64,2022,governor
JACKSON,TOWN OF MILLSTON WARDS 1-2,105,70,35,2022,governor
JACKSON,TOWN OF NORTH BEND WARD 1,218,122,91,2022,governor
JACKSON,TOWN OF NORTHFIELD WARD 1,296,181,105,2022,governor
JACKSON,TOWN OF SPRINGFIELD WARDS 1-2,204,113,88,2022,governor
JACKSON,VILLAGE OF ALMA CENTER WARD 1,188,79,108,2022,governor
JACKSON,VILLAGE OF HIXTON WARD 1,172,99,69,2022,governor
JACKSON,VILLAGE OF MELROSE WARD 1,209,104,105,2022,governor
JACKSON,VILLAGE OF MERRILLAN WARD 1,148,76,69,2022,governor
JACKSON,VILLAGE OF MERRILLAN WARD 2,21,11,9,2022,governor
JACKSON,VILLAGE OF TAYLOR WARD 1,134,70,60,2022,governor
JACKSON,CITY OF BLACK RIVER FALLS WARD 1,404,171,233,2022,governor
JACKSON,CITY OF BLACK RIVER FALLS WARD 2,359,152,202,2022,governor
JACKSON,CITY OF BLACK RIVER FALLS WARD 3,158,68,84,2022,governor
JACKSON,CITY OF BLACK RIVER FALLS WARD 4,379,183,190,2022,governor
JEFFERSON,TOWN OF AZTALAN WARDS 1-3,770,444,315,2022,governor
JEFFERSON,TOWN OF COLD SPRING WARD 1,414,238,172,2022,governor
JEFFERSON,"TOWN OF CONCORD WARDS 1,2",1108,750,347,2022,governor
JEFFERSON,TOWN OF FARMINGTON WARDS 1-3,833,581,239,2022,governor
JEFFERSON,TOWN OF HEBRON WARDS 1-2,601,399,198,2022,governor
JEFFERSON,TOWN OF IXONIA WARDS 1-6,2582,1854,703,2022,governor
JEFFERSON,TOWN OF JEFFERSON WARDS 1-4,1048,679,364,2022,governor
JEFFERSON,TOWN OF KOSHKONONG WARDS 1-6,1937,1137,777,2022,governor
JEFFERSON,TOWN OF LAKE MILLS WARDS 1-3,1268,585,671,2022,governor
JEFFERSON,TOWN OF MILFORD WARDS 1-2,603,360,237,2022,governor
JEFFERSON,TOWN OF OAKLAND WARDS 1-4,1889,839,1032,2022,governor
JEFFERSON,TOWN OF PALMYRA WARDS 1-2,709,484,220,2022,governor
JEFFERSON,TOWN OF SULLIVAN WARDS 1-4,1205,846,348,2022,governor
JEFFERSON,TOWN OF SUMNER WARD 1,494,286,200,2022,governor
JEFFERSON,TOWN OF WATERLOO WARD 1,512,286,220,2022,governor
JEFFERSON,TOWN OF WATERTOWN WARDS 1-2,1138,822,308,2022,governor
JEFFERSON,VILLAGE OF CAMBRIDGE WARD 1,46,17,27,2022,governor
JEFFERSON,VILLAGE OF JOHNSON CREEK WARDS 1-4,1362,765,583,2022,governor
JEFFERSON,VILLAGE OF LAC LA BELLE WARD 2,0,0,0,2022,governor
JEFFERSON,VILLAGE OF PALMYRA WARDS 1-2,761,518,233,2022,governor
JEFFERSON,VILLAGE OF SULLIVAN WARD 1,311,206,98,2022,governor
JEFFERSON,CITY OF FORT ATKINSON WARDS 1-12,5039,2130,2842,2022,governor
JEFFERSON,CITY OF JEFFERSON WARDS 1-10,3117,1544,1525,2022,governor
JEFFERSON,CITY OF LAKE MILLS WARDS 1-8,3189,1363,1794,2022,governor
JEFFERSON,CITY OF WATERLOO WARDS 1-5,1462,721,725,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 9-10,782,466,307,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 11-13,800,504,280,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 14-15,616,358,246,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 16-17,1093,639,433,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 18-19,990,578,391,2022,governor
JEFFERSON,CITY OF WATERTOWN WARDS 20-22,1258,799,439,2022,governor
JEFFERSON,CITY OF WHITEWATER WARDS 11-12,446,164,276,2022,governor
JEFFERSON,CITY OF WHITEWATER WARD 13,349,126,215,2022,governor
JUNEAU,TOWN OF ARMENIA WARD 1,357,232,120,2022,governor
JUNEAU,TOWN OF CLEARFIELD WARD 1,300,199,96,2022,governor
JUNEAU,TOWN OF CLEARFIELD WARD 2,74,53,20,2022,governor
JUNEAU,TOWN OF CUTLER WARD 1,188,134,51,2022,governor
JUNEAU,TOWN OF FINLEY WARD 1,49,36,9,2022,governor
JUNEAU,TOWN OF FOUNTAIN WARDS 1-2,286,181,99,2022,governor
JUNEAU,TOWN OF GERMANTOWN WARD 1,446,290,150,2022,governor
JUNEAU,TOWN OF GERMANTOWN WARDS 2-3,449,309,138,2022,governor
JUNEAU,TOWN OF KILDARE WARDS 1-3,311,193,114,2022,governor
JUNEAU,TOWN OF KINGSTON WARD 1,14,13,1,2022,governor
JUNEAU,TOWN OF LEMONWEIR WARDS 1-4,694,416,270,2022,governor
JUNEAU,TOWN OF LINDINA WARD 1,381,211,169,2022,governor
JUNEAU,TOWN OF LISBON WARD 1,428,265,160,2022,governor
JUNEAU,TOWN OF LISBON WARD 2,3,2,1,2022,governor
JUNEAU,TOWN OF LYNDON WARDS 1-3,599,316,277,2022,governor
JUNEAU,TOWN OF MARION WARD 1,193,140,53,2022,governor
JUNEAU,TOWN OF NECEDAH WARDS 1-6,1116,797,304,2022,governor
JUNEAU,TOWN OF ORANGE WARD 1,238,164,69,2022,governor
JUNEAU,TOWN OF PLYMOUTH WARD 1,299,186,106,2022,governor
JUNEAU,TOWN OF SEVEN MILE CREEK WARDS 1-2,167,103,60,2022,governor
JUNEAU,TOWN OF SUMMIT WARD 1,315,215,99,2022,governor
JUNEAU,TOWN OF WONEWOC WARDS 1-2,309,189,118,2022,governor
JUNEAU,VILLAGE OF CAMP DOUGLAS WARD 1,228,138,85,2022,governor
JUNEAU,VILLAGE OF HUSTLER WARD 1,82,40,39,2022,governor
JUNEAU,VILLAGE OF LYNDON STATION WARD 1,182,96,86,2022,governor
JUNEAU,VILLAGE OF NECEDAH WARD 1,359,191,150,2022,governor
JUNEAU,VILLAGE OF UNION CENTER WARD 1,97,72,24,2022,governor
JUNEAU,VILLAGE OF WONEWOC WARD 1,256,144,103,2022,governor
JUNEAU,"CITY OF ELROY WARDS 1,2,3,4,5,6",452,209,235,2022,governor
JUNEAU,CITY OF MAUSTON WARDS 1-7,1377,678,673,2022,governor
JUNEAU,CITY OF NEW LISBON WARDS 1-7,489,304,169,2022,governor
JUNEAU,CITY OF WISCONSIN DELLS WARD 7,0,0,0,2022,governor
KENOSHA,TOWN OF BRIGHTON WARDS 1-4,854,608,239,2022,governor
KENOSHA,TOWN OF PARIS WARDS 1-2,856,579,268,2022,governor
KENOSHA,"TOWN OF RANDALL WARDS 1,2,3,4,5,6",1582,1041,517,2022,governor
KENOSHA,"TOWN OF SOMERS WARDS 1,4",65,31,34,2022,governor
KENOSHA,TOWN OF SOMERS WARDS 2-3,387,213,169,2022,governor
KENOSHA,"TOWN OF WHEATLAND WARDS 1,2,3,4,5",1684,1082,580,2022,governor
KENOSHA,VILLAGE OF BRISTOL WARDS 1-7,2572,1646,885,2022,governor
KENOSHA,VILLAGE OF GENOA CITY WARD 6,0,0,0,2022,governor
KENOSHA,VILLAGE OF PADDOCK LAKE WARDS 1-6,1293,815,464,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARDS 1-3,2409,1248,1151,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARDS 4-5,1384,825,543,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARDS 6-7,1546,765,761,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARDS 8-10,1739,1094,620,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARD 11,686,369,307,2022,governor
KENOSHA,VILLAGE OF PLEASANT PRAIRIE WARDS 12-16,2518,1292,1202,2022,governor
KENOSHA,VILLAGE OF SALEM LAKES WARDS 1-6,2806,1793,986,2022,governor
KENOSHA,VILLAGE OF SALEM LAKES WARDS 7-10,2292,1465,793,2022,governor
KENOSHA,VILLAGE OF SALEM LAKES WARDS 11-13,1370,889,462,2022,governor
KENOSHA,VILLAGE OF SOMERS WARDS 1-4,1367,715,634,2022,governor
KENOSHA,"VILLAGE OF SOMERS WARDS 5-6,9-10",1200,582,606,2022,governor
KENOSHA,VILLAGE OF SOMERS WARDS 7-8,606,263,337,2022,governor
KENOSHA,VILLAGE OF SOMERS WARDS 11-12,853,512,334,2022,governor
KENOSHA,VILLAGE OF SOMERS WARD 13,0,0,0,2022,governor
KENOSHA,VILLAGE OF TWIN LAKES WARDS 1-11,2617,1643,945,2022,governor
KENOSHA,CITY OF KENOSHA WARD 1,1111,478,626,2022,governor
KENOSHA,CITY OF KENOSHA WARD 2,584,247,330,2022,governor
KENOSHA,CITY OF KENOSHA WARD 3,512,192,311,2022,governor
KENOSHA,CITY OF KENOSHA WARD 4,219,107,111,2022,governor
KENOSHA,CITY OF KENOSHA WARD 5,414,113,296,2022,governor
KENOSHA,CITY OF KENOSHA WARD 6,621,206,406,2022,governor
KENOSHA,CITY OF KENOSHA WARD 7,364,130,232,2022,governor
KENOSHA,CITY OF KENOSHA WARD 8,455,210,239,2022,governor
KENOSHA,CITY OF KENOSHA WARD 9,1113,416,682,2022,governor
KENOSHA,CITY OF KENOSHA WARD 10,173,72,98,2022,governor
KENOSHA,CITY OF KENOSHA WARD 11,1036,441,586,2022,governor
KENOSHA,CITY OF KENOSHA WARD 12,689,268,408,2022,governor
KENOSHA,CITY OF KENOSHA WARD 13,1046,457,580,2022,governor
KENOSHA,CITY OF KENOSHA WARD 14,665,293,361,2022,governor
KENOSHA,CITY OF KENOSHA WARD 15,376,101,269,2022,governor
KENOSHA,CITY OF KENOSHA WARD 16,289,67,217,2022,governor
KENOSHA,CITY OF KENOSHA WARD 17,220,72,146,2022,governor
KENOSHA,CITY OF KENOSHA WARD 18,555,189,355,2022,governor
KENOSHA,CITY OF KENOSHA WARD 19,141,56,83,2022,governor
KENOSHA,CITY OF KENOSHA WARD 20,195,68,123,2022,governor
KENOSHA,CITY OF KENOSHA WARD 21,144,38,105,2022,governor
KENOSHA,CITY OF KENOSHA WARD 22,276,55,217,2022,governor
KENOSHA,CITY OF KENOSHA WARD 23,275,92,177,2022,governor
KENOSHA,CITY OF KENOSHA WARD 24,635,245,385,2022,governor
KENOSHA,CITY OF KENOSHA WARD 25,1226,456,756,2022,governor
KENOSHA,CITY OF KENOSHA WARD 26,494,202,284,2022,governor
KENOSHA,CITY OF KENOSHA WARD 27,157,38,117,2022,governor
KENOSHA,CITY OF KENOSHA WARD 28,255,63,179,2022,governor
KENOSHA,CITY OF KENOSHA WARD 29,119,34,81,2022,governor
KENOSHA,CITY OF KENOSHA WARD 30,456,137,313,2022,governor
KENOSHA,CITY OF KENOSHA WARD 31,682,258,412,2022,governor
KENOSHA,CITY OF KENOSHA WARD 32,318,112,196,2022,governor
KENOSHA,CITY OF KENOSHA WARD 33,1136,521,595,2022,governor
KENOSHA,CITY OF KENOSHA WARD 34,884,374,501,2022,governor
KENOSHA,CITY OF KENOSHA WARD 35,14,8,6,2022,governor
KENOSHA,CITY OF KENOSHA WARD 36,459,168,278,2022,governor
KENOSHA,CITY OF KENOSHA WARD 37,502,208,290,2022,governor
KENOSHA,CITY OF KENOSHA WARD 38,869,403,454,2022,governor
KENOSHA,CITY OF KENOSHA WARD 39,875,389,474,2022,governor
KENOSHA,CITY OF KENOSHA WARD 40,287,123,157,2022,governor
KENOSHA,CITY OF KENOSHA WARD 41,284,115,163,2022,governor
KENOSHA,CITY OF KENOSHA WARD 42,740,320,411,2022,governor
KENOSHA,CITY OF KENOSHA WARD 43,340,134,203,2022,governor
KENOSHA,CITY OF KENOSHA WARD 44,728,281,437,2022,governor
KENOSHA,CITY OF KENOSHA WARD 45,452,204,242,2022,governor
KENOSHA,CITY OF KENOSHA WARD 46,96,38,57,2022,governor
KENOSHA,CITY OF KENOSHA WARD 47,1086,442,630,2022,governor
KENOSHA,CITY OF KENOSHA WARD 48,402,187,213,2022,governor
KENOSHA,CITY OF KENOSHA WARD 49,510,247,256,2022,governor
KENOSHA,CITY OF KENOSHA WARD 50,515,215,295,2022,governor
KENOSHA,CITY OF KENOSHA WARD 51,283,137,144,2022,governor
KENOSHA,CITY OF KENOSHA WARD 52,413,198,210,2022,governor
KENOSHA,CITY OF KENOSHA WARD 53,1,1,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 54,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 55,536,290,242,2022,governor
KENOSHA,CITY OF KENOSHA WARD 56,728,293,427,2022,governor
KENOSHA,CITY OF KENOSHA WARD 57,193,74,117,2022,governor
KENOSHA,CITY OF KENOSHA WARD 58,1198,541,646,2022,governor
KENOSHA,CITY OF KENOSHA WARD 59,826,422,398,2022,governor
KENOSHA,CITY OF KENOSHA WARD 60,1120,474,626,2022,governor
KENOSHA,CITY OF KENOSHA WARD 61,136,75,61,2022,governor
KENOSHA,CITY OF KENOSHA WARD 62,1415,613,785,2022,governor
KENOSHA,CITY OF KENOSHA WARD 63,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 64,4,1,3,2022,governor
KENOSHA,CITY OF KENOSHA WARD 66,277,93,177,2022,governor
KENOSHA,CITY OF KENOSHA WARD 67,237,88,143,2022,governor
KENOSHA,CITY OF KENOSHA WARD 68,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 69,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 70,26,8,17,2022,governor
KENOSHA,CITY OF KENOSHA WARD 71,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 72,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 73,0,0,0,2022,governor
KENOSHA,CITY OF KENOSHA WARD 74,0,0,0,2022,governor
KEWAUNEE,TOWN OF AHNAPEE WARD 1,422,239,173,2022,governor
KEWAUNEE,TOWN OF CARLTON WARDS 1-2,539,366,159,2022,governor
KEWAUNEE,TOWN OF CASCO WARDS 1-3,618,438,172,2022,governor
KEWAUNEE,TOWN OF FRANKLIN WARD 1,513,349,156,2022,governor
KEWAUNEE,TOWN OF LINCOLN WARD 1,395,252,137,2022,governor
KEWAUNEE,TOWN OF LUXEMBURG WARDS 1-3,784,583,187,2022,governor
KEWAUNEE,TOWN OF MONTPELIER WARDS 1-3,767,542,217,2022,governor
KEWAUNEE,TOWN OF PIERCE WARDS 1-3,398,227,166,2022,governor
KEWAUNEE,TOWN OF RED RIVER WARDS 1-4,732,495,232,2022,governor
KEWAUNEE,TOWN OF WEST KEWAUNEE WARDS 1-2,661,502,155,2022,governor
KEWAUNEE,VILLAGE OF CASCO WARD 1,277,182,92,2022,governor
KEWAUNEE,VILLAGE OF LUXEMBURG WARDS 1-5,1138,720,408,2022,governor
KEWAUNEE,CITY OF ALGOMA WARDS 1-7,1408,644,739,2022,governor
KEWAUNEE,CITY OF KEWAUNEE WARDS 1-6,1241,690,536,2022,governor
LA CROSSE,TOWN OF BANGOR WARD 1,296,160,133,2022,governor
LA CROSSE,TOWN OF BARRE WARDS 1-2,695,440,251,2022,governor
LA CROSSE,TOWN OF BURNS WARDS 1-2,491,303,180,2022,governor
LA CROSSE,"TOWN OF CAMPBELL WARDS 1,2,3,4,5",2135,866,1232,2022,governor
LA CROSSE,TOWN OF FARMINGTON WARDS 1-3,1002,584,403,2022,governor
LA CROSSE,TOWN OF GREENFIELD WARDS 1-3,1139,559,563,2022,governor
LA CROSSE,TOWN OF HAMILTON WARDS 1-5,1235,718,505,2022,governor
LA CROSSE,TOWN OF HOLLAND WARDS 1-5,2377,1258,1091,2022,governor
LA CROSSE,TOWN OF MEDARY WARDS 1-3,973,442,522,2022,governor
LA CROSSE,TOWN OF ONALASKA WARDS 1-8,2924,1463,1424,2022,governor
LA CROSSE,"TOWN OF SHELBY WARDS 1,5-6",1409,508,882,2022,governor
LA CROSSE,TOWN OF SHELBY WARDS 2-4,1385,606,762,2022,governor
LA CROSSE,TOWN OF WASHINGTON WARD 1,261,137,121,2022,governor
LA CROSSE,VILLAGE OF BANGOR WARDS 1-2,680,331,340,2022,governor
LA CROSSE,VILLAGE OF HOLMEN WARDS 1-12,4609,1944,2617,2022,governor
LA CROSSE,VILLAGE OF ROCKLAND WARD 1,328,168,158,2022,governor
LA CROSSE,"VILLAGE OF WEST SALEM WARDS 1,2,3,4,5,6,7",2316,1115,1164,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 1,815,308,486,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 2,858,322,514,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 3,572,151,409,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 4,808,275,507,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 5,622,194,418,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 6,604,177,422,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 7,1244,300,936,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 8,910,265,640,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 9,798,333,451,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 10,871,308,550,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 11,731,261,456,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 12,709,164,539,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 13,643,177,460,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 14,614,144,461,2022,governor
LA CROSSE,CITY OF LA CROSSE WARD 15,679,153,514,2022,governor
